x,y,bloque,grupo,zona,OBJECTID_12,p_eucalipto,p_frondosa,p_pino
567103.5,4667291.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4018,0.4672,0.1309
567627.5,4667370.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.8871,0.0113,0.1016
567780.5,4667621.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4516,0.2825,0.2659
567773.5,4667277.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.289,0.4602,0.2507
567080.5,4667342.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.6341,0.2315,0.1343
567872.5,4667632.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.9182,0.0448,0.0371
567649.5,4667312.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.052,0.9257,0.0223
567628.5,4667314.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.0594,0.8535,0.0871
567766.5,4667279.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.5398,0.283,0.1772
567768.5,4667608.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.2412,0.1407,0.6182
567940.5,4667595.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.1741,0.486,0.3398
567943.5,4667247.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.2098,0.3527,0.4376
567905.5,4667876.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.9887,0.0087,0.0026
567848.5,4667551.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.6713,0.0324,0.2963
567016.5,4667028.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.6789,0.2162,0.1049
567813.5,4667193.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3327,0.0984,0.569
567909.5,4667361.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3138,0.6327,0.0535
567766.5,4667431.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3828,0.0437,0.5736
567972.5,4667052.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4676,0.4353,0.097
567863.5,4667369.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.0985,0.06,0.8415
567860.5,4667665.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4987,0.0447,0.4566
567719.5,4667380.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.6754,0.0954,0.2292
567716.5,4667392.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.2517,0.0959,0.6524
567833.5,4667589.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.9071,0.0665,0.0264
567727.5,4667546.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.8261,0.1011,0.0728
567856.5,4667813.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.26,0.4102,0.3298
567815.5,4667661.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.8178,0.0784,0.1038
567532.5,4667371.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.8786,0.0551,0.0663
567613.5,4667149.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.8761,0.0079,0.116
567886.5,4667667.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.7228,0.1244,0.1529
567204.5,4667295.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.0273,0.9529,0.0198
567130.5,4667268.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.2063,0.3462,0.4475
567743.5,4667256.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.0711,0.0623,0.8667
567317.5,4667308.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4556,0.5264,0.0181
567750.5,4667411.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.5263,0.0131,0.4606
567649.5,4667216.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.5192,0.0802,0.4006
567904.5,4667699.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.5459,0.3651,0.089
567861.5,4667692.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4615,0.2168,0.3218
567353.5,4667285.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3007,0.5169,0.1825
567667.5,4667183.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4381,0.2119,0.35
567957.5,4667487.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.6092,0.1569,0.2338
567916.5,4667028.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.1147,0.1202,0.7651
567888.5,4667364.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3956,0.4191,0.1853
567761.5,4667422.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.6294,0.1317,0.2389
567405.5,4667305.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.511,0.3664,0.1226
567891.5,4667701.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.248,0.7166,0.0354
567420.5,4667289.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.7555,0.1167,0.1278
567886.5,4667631.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.8392,0.0769,0.0839
567791.5,4667221.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.1735,0.0492,0.7773
567916.5,4667474.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.8358,0.0762,0.088
567111.5,4667075.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4712,0.3979,0.1309
567730.5,4667304.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4253,0.2834,0.2912
567800.5,4667187.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.2186,0.2138,0.5676
567645.5,4667359.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.2817,0.3936,0.3248
567920.5,4667647.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.8127,0.0385,0.1488
567347.5,4667248.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.5002,0.4191,0.0807
567618.5,4667501.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.6843,0.0236,0.2921
567632.5,4667270.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.7178,0.0643,0.2179
567711.5,4667286.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.2257,0.1415,0.6328
567760.5,4667511.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.9208,0.0601,0.0191
567087.5,4667075.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.8085,0.0646,0.1269
567870.5,4667300.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.1695,0.5192,0.3113
567682.5,4667251.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3634,0.3193,0.3173
567493.5,4667405.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.1209,0.8499,0.0292
567124.5,4667206.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4697,0.2015,0.3288
567654.5,4667185.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.1362,0.3619,0.502
567314.5,4667292.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3315,0.3314,0.3371
567973.5,4667550.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3517,0.0263,0.622
567090.5,4667173.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.2115,0.5915,0.197
567745.5,4667553.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.2314,0.4697,0.2989
567641.5,4667508.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.5173,0.0858,0.3969
567992.5,4667467.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3833,0.3855,0.2313
567126.5,4667191.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.5708,0.1335,0.2956
567601.5,4667456.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.7311,0.1926,0.0763
567933.5,4667251.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3644,0.0763,0.5593
567470.5,4667296.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.2105,0.4788,0.3107
567939.5,4667693.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.646,0.1121,0.242
567990.5,4667700.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3024,0.0373,0.6603
567835.5,4667300.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4085,0.3933,0.1983
567598.5,4667470.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.8356,0.0626,0.1018
567156.5,4667271.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4678,0.4224,0.1098
567818.5,4667357.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.18,0.27,0.55
567964.5,4667122.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4763,0.0596,0.4641
567193.5,4667365.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.5326,0.2903,0.177
567719.5,4667481.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.1795,0.6451,0.1755
567770.5,4667420.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3894,0.4934,0.1172
567910.5,4667542.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.6819,0.2657,0.0525
567257.5,4667319.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.1442,0.8325,0.0232
567041.5,4667100.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.2711,0.0746,0.6543
567824.5,4667504.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.9594,0.0172,0.0234
567947.5,4667639.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.8235,0.1458,0.0307
567391.5,4667244.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.1285,0.5084,0.3631
567736.5,4667243.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4901,0.0831,0.4268
567094.5,4667187.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.5101,0.3358,0.1541
567914.5,4667301.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.1222,0.2956,0.5822
567931.5,4667446.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.5283,0.4154,0.0564
567849.5,4667570.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.8645,0.093,0.0425
567916.5,4667695.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3159,0.3828,0.3012
567541.5,4667408.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3047,0.5383,0.157
567879.5,4667438.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.1617,0.8133,0.025
567796.5,4667260.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3938,0.2416,0.3646
567053.5,4667052.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.8872,0.003,0.1097
567877.5,4667425.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.2576,0.4931,0.2493
567864.5,4667675.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.9182,0.0182,0.0635
567920.5,4667178.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3693,0.1452,0.4855
567915.5,4667372.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.5287,0.3065,0.1649
567613.5,4667418.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.9032,0.0582,0.0386
567680.5,4667185.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.0286,0.9531,0.0183
567700.5,4667462.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4757,0.2115,0.3128
567417.5,4667202.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.1386,0.3412,0.5202
567946.5,4667273.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.3975,0.1509,0.4516
567364.5,4667260.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.106,0.8708,0.0232
567929.5,4667123.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.4866,0.1921,0.3213
567401.5,4667247.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.6013,0.0974,0.3013
567279.5,4667280.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.8105,0.1245,0.065
567703.5,4667486.5,PNOA-2024-GAL-567-4668-H29-NPC01,pino,113_933,66360,0.5216,0.184,0.2944
567227.5,4668043.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,85250,0.8758,0.0486,0.0755
567255.5,4668852.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,86410,0.2021,0.6133,0.1846
567303.5,4668941.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,86410,0.8148,0.0751,0.1101
567341.5,4668956.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,86410,0.3086,0.2501,0.4413
567265.5,4668987.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,86410,0.5224,0.063,0.4146
567316.5,4668038.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,85250,0.1014,0.106,0.7926
567270.5,4668903.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,86410,0.3134,0.0177,0.6689
567278.5,4668936.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,86410,0.6505,0.0281,0.3214
567327.5,4668143.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,85250,0.1784,0.2078,0.6139
567341.5,4668163.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,85250,0.4684,0.2293,0.3023
567304.5,4668159.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,85250,0.3951,0.0464,0.5585
567305.5,4668135.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,85250,0.0732,0.067,0.8599
567132.5,4668026.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,85250,0.8757,0.0319,0.0925
567204.5,4668921.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,86410,0.0478,0.2408,0.7115
567189.5,4668026.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,85250,0.7734,0.0812,0.1454
567261.5,4668140.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,85250,0.2264,0.2311,0.5425
567322.5,4668962.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,86410,0.3308,0.0306,0.6386
567294.5,4668157.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,85250,0.0704,0.0539,0.8757
567309.5,4668118.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,85250,0.5505,0.0688,0.3807
567219.5,4668016.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,85250,0.085,0.0096,0.9055
567269.5,4668894.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,86410,0.3554,0.0609,0.5837
567009.5,4668991.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,86410,0.1114,0.0106,0.878
567040.5,4668009.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,85250,0.7922,0.1335,0.0743
567249.5,4668948.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,86410,0.1773,0.0574,0.7653
567276.5,4668991.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,86410,0.6233,0.0159,0.3609
567190.5,4668008.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,85250,0.6766,0.013,0.3104
567218.5,4668950.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,86410,0.041,0.1233,0.8357
567221.5,4668097.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,85250,0.1765,0.2859,0.5376
567260.5,4668968.5,PNOA-2024-GAL-567-4669-H29-NPC01,eucalipto,113_933,86410,0.057,0.3182,0.6248
567008.5,4668361.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.0556,0.0303,0.9142
567038.5,4668141.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.8804,0.013,0.1066
567200.5,4668309.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.097,0.1046,0.7984
567224.5,4668327.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.0899,0.0607,0.8495
567053.5,4668272.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.5232,0.2902,0.1865
567230.5,4668316.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.1345,0.2199,0.6456
567226.5,4668296.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.0561,0.0532,0.8907
567033.5,4668336.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.075,0.0224,0.9025
567026.5,4668219.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.0198,0.0012,0.979
567194.5,4668289.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.0587,0.0252,0.9162
567157.5,4668243.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.382,0.0209,0.5971
567230.5,4668248.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.0433,0.0173,0.9393
567136.5,4668248.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.0646,0.0039,0.9315
567023.5,4668277.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.3317,0.2308,0.4375
567045.5,4668362.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.0345,0.1831,0.7824
567136.5,4668321.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.1943,0.1274,0.6782
567177.5,4668189.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.043,0.0129,0.9441
567103.5,4668391.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.1713,0.1024,0.7264
567138.5,4668120.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.0414,0.0244,0.9342
567135.5,4668298.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.0502,0.3943,0.5555
567024.5,4668166.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.2731,0.005,0.7219
567176.5,4668166.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.0385,0.0071,0.9545
567087.5,4668153.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.025,0.002,0.9731
567141.5,4668240.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.283,0.0815,0.6355
567169.5,4668195.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.0179,0.0052,0.9769
567131.5,4668320.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.0722,0.1327,0.795
567144.5,4668157.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.0962,0.0189,0.8849
567018.5,4668353.5,PNOA-2024-GAL-567-4669-H29-NPC01,pino,113_933,86347,0.2576,0.1014,0.641
567298.5,4669142.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0601,0.0092,0.9308
567109.5,4669050.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.5808,0.0057,0.4135
567170.5,4669108.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0387,0.0099,0.9514
567369.5,4669168.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0317,0.0065,0.9618
567408.5,4669252.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.2359,0.0046,0.7594
567106.5,4669033.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.4789,0.0142,0.5069
567219.5,4669175.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.3563,0.0204,0.6233
567220.5,4669070.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0547,0.0088,0.9365
567097.5,4669059.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0167,0.0352,0.9481
567337.5,4669259.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0256,0.0038,0.9706
567317.5,4669180.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.1594,0.0116,0.829
567138.5,4669307.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0323,0.0274,0.9403
567214.5,4669185.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.1583,0.0457,0.796
567045.5,4669110.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0724,0.0803,0.8473
567300.5,4669248.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.211,0.2045,0.5845
567294.5,4669160.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0453,0.004,0.9507
567144.5,4669046.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.1029,0.0102,0.8869
567376.5,4669315.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.8195,0.0339,0.1466
567350.5,4669204.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0224,0.0096,0.968
567454.5,4669047.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.052,0.0017,0.9463
567044.5,4669062.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.1134,0.1354,0.7511
567181.5,4669046.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.5911,0.0134,0.3955
567166.5,4669277.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.4116,0.0116,0.5768
567421.5,4669209.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.056,0.0024,0.9416
567270.5,4669264.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0508,0.0137,0.9355
567024.5,4669129.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0102,0.0113,0.9785
567342.5,4669102.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.1999,0.0057,0.7944
567251.5,4669116.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0656,0.0106,0.9238
567239.5,4669217.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.3904,0.0441,0.5656
567346.5,4669071.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.3082,0.0286,0.6632
567418.5,4669110.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.7284,0.0103,0.2613
567394.5,4669258.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.2987,0.0126,0.6887
567165.5,4669005.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.627,0.1302,0.2428
567294.5,4669049.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.287,0.0085,0.7045
567183.5,4669031.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.8906,0.0031,0.1064
567379.5,4669186.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.1613,0.0239,0.8148
567309.5,4669116.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.8649,0.0142,0.1208
567305.5,4669064.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.3446,0.0687,0.5867
567369.5,4669175.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.2681,0.0052,0.7268
567141.5,4669057.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.1149,0.0227,0.8624
567314.5,4669227.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0529,0.0311,0.9161
567283.5,4669209.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.2734,0.005,0.7216
567131.5,4669176.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0858,0.0595,0.8547
567476.5,4669186.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0479,0.0255,0.9266
567054.5,4669106.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.3558,0.1558,0.4884
567365.5,4669046.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.2572,0.0113,0.7315
567158.5,4669200.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0893,0.0248,0.8859
567126.5,4669105.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0526,0.021,0.9264
567191.5,4669144.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0281,0.008,0.9639
567191.5,4669211.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0882,0.0583,0.8535
567186.5,4669054.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.5827,0.0105,0.4067
567239.5,4669118.5,PNOA-2024-GAL-567-4670-H29-NPC01,eucalipto,113_933,86410,0.0504,0.0034,0.9462
