x,y,h_max,h_media,area_m2,bloque,OBJECTID_12,grupo,zona
560791.5,4665924.5,17.57,13.56,81,PNOA-2024-GAL-560-4666-H29-NPC01,85230,pino,112_933
553427.5,4670522.5,11.08,8.04,106,PNOA-2024-GAL-553-4671-H29-NPC01,86484,pino,110_934
552063.5,4673020.5,19.7,18.21,78,PNOA-2024-GAL-552-4674-H29-NPC01,86571,pino,110_934
553983.5,4670294.5,20.67,17.51,63,PNOA-2024-GAL-553-4671-H29-NPC01,86344,pino,110_934
558952.5,4673813.5,21.43,19.14,78,PNOA-2024-GAL-558-4674-H29-NPC01,86326,pino,111_934
552002.5,4670637.5,15.82,13.35,69,PNOA-2024-GAL-552-4671-H29-NPC01,86491,pino,110_934
563796.5,4675228.5,12.92,10.51,162,PNOA-2024-GAL-563-4676-H29-NPC01,86469,pino,112_935
556062.5,4672005.5,15.44,13.41,50,PNOA-2024-GAL-556-4673-H29-NPC01,86356,pino,111_934
557161.5,4676580.5,11.28,9.64,110,PNOA-2024-GAL-557-4677-H29-NPC01,86619,pino,111_935
561188.5,4672999.5,19.77,15.85,38,PNOA-2024-GAL-561-4673-H29-NPC01,86430,pino,112_934
553503.5,4675176.5,18.4,15.58,104,PNOA-2024-GAL-553-4676-H29-NPC01,86588,pino,110_935
559284.5,4671129.5,23.87,19.99,102,PNOA-2024-GAL-559-4672-H29-NPC01,86385,pino,111_934
549210.5,4673944.5,25.78,21.96,82,PNOA-2024-GAL-549-4674-H29-NPC01,86612,pino,109_934
555853.5,4671414.5,16.86,15.87,24,PNOA-2024-GAL-555-4672-H29-NPC01,86356,pino,111_934
557555.5,4675201.5,24.05,19.13,94,PNOA-2024-GAL-557-4676-H29-NPC01,86473,pino,111_935
558816.5,4673017.5,27.6,24.96,53,PNOA-2024-GAL-558-4674-H29-NPC01,86326,pino,111_934
551641.5,4680460.5,18.69,14.9,184,PNOA-2024-GAL-551-4681-H29-NPC01,86509,pino,110_936
551967.5,4672685.5,21.31,14.55,172,PNOA-2024-GAL-551-4673-H29-NPC01,86571,pino,110_934
551993.5,4672912.5,19.84,14.99,103,PNOA-2024-GAL-551-4673-H29-NPC01,86571,pino,110_934
557595.5,4674009.5,7.54,6.77,21,PNOA-2024-GAL-557-4675-H29-NPC01,86682,pino,111_934
552026.5,4673886.5,16.01,13.68,74,PNOA-2024-GAL-552-4674-H29-NPC01,86644,pino,110_934
562124.5,4669053.5,21.14,18.51,120,PNOA-2024-GAL-562-4670-H29-NPC01,86394,pino,112_933
554155.5,4670636.5,22.41,18.17,107,PNOA-2024-GAL-554-4671-H29-NPC01,86344,pino,110_934
555613.5,4671787.5,14.51,11.07,116,PNOA-2024-GAL-555-4672-H29-NPC01,86356,pino,111_934
557507.5,4675173.5,18.95,15.06,109,PNOA-2024-GAL-557-4676-H29-NPC01,86473,pino,111_935
552112.5,4670669.5,10.92,9.12,59,PNOA-2024-GAL-552-4671-H29-NPC01,86491,pino,110_934
551723.5,4681002.5,16.62,14.61,89,PNOA-2024-GAL-551-4682-H29-NPC01,86627,pino,110_936
564044.5,4672396.5,29.81,20.41,61,PNOA-2024-GAL-564-4673-H29-NPC01,86505,pino,112_934
566849.5,4670388.5,23.66,21.51,86,PNOA-2024-GAL-566-4671-H29-NPC01,86425,pino,113_934
568533.5,4670782.5,28.08,25.59,102,PNOA-2024-GAL-568-4671-H29-NPC01,62454,pino,113_934
550256.5,4674926.5,19.51,16.42,158,PNOA-2024-GAL-550-4675-H29-NPC01,86609,pino,110_934
558463.5,4674498.5,13.76,11.1,67,PNOA-2024-GAL-558-4675-H29-NPC01,86326,pino,111_934
551697.5,4681424.5,16.86,15.52,33,PNOA-2024-GAL-551-4682-H29-NPC01,86627,pino,110_936
551475.5,4673551.5,19.99,17.04,31,PNOA-2024-GAL-551-4674-H29-NPC01,86580,pino,110_934
551979.5,4673856.5,14.5,11.57,65,PNOA-2024-GAL-551-4674-H29-NPC01,86644,pino,110_934
558428.5,4673731.5,10.08,8.88,49,PNOA-2024-GAL-558-4674-H29-NPC01,86326,pino,111_934
558723.5,4674064.5,23.22,20.9,53,PNOA-2024-GAL-558-4675-H29-NPC01,86326,pino,111_934
551711.5,4674112.5,22.57,17.95,49,PNOA-2024-GAL-551-4675-H29-NPC01,86580,pino,110_934
552078.5,4671393.5,22.72,19.02,39,PNOA-2024-GAL-552-4672-H29-NPC01,86490,pino,110_934
554142.5,4670404.5,18.58,15.4,63,PNOA-2024-GAL-554-4671-H29-NPC01,86344,pino,110_934
560670.5,4673743.5,12.34,9.78,66,PNOA-2024-GAL-560-4674-H29-NPC01,86694,pino,112_934
559839.5,4677686.5,9.75,8.64,27,PNOA-2024-GAL-559-4678-H29-NPC01,86695,pino,111_935
562582.5,4669153.5,12.91,11.17,59,PNOA-2024-GAL-562-4670-H29-NPC01,86454,pino,112_933
567811.5,4674075.5,14.46,10.62,103,PNOA-2024-GAL-567-4675-H29-NPC01,81489,pino,113_934
549433.5,4673324.5,22.43,18.87,49,PNOA-2024-GAL-549-4674-H29-NPC01,86624,pino,109_934
558316.5,4673953.5,7.56,6.58,37,PNOA-2024-GAL-558-4674-H29-NPC01,86326,pino,111_934
553140.5,4665958.5,14.01,10.41,95,PNOA-2024-GAL-553-4666-H29-NPC01,85221,pino,110_933
555728.5,4671552.5,18.61,16.18,54,PNOA-2024-GAL-555-4672-H29-NPC01,86356,pino,111_934
557033.5,4675907.5,21.43,15.87,98,PNOA-2024-GAL-557-4676-H29-NPC01,86479,pino,111_935
557677.5,4671752.5,19.52,17.41,40,PNOA-2024-GAL-557-4672-H29-NPC01,86379,pino,111_934
560427.5,4671769.5,26.88,20.75,122,PNOA-2024-GAL-560-4672-H29-NPC01,86361,pino,112_934
552879.5,4670973.5,19.35,14.4,78,PNOA-2024-GAL-552-4671-H29-NPC01,86484,pino,110_934
552012.5,4671509.5,26.16,22.32,169,PNOA-2024-GAL-552-4672-H29-NPC01,86490,pino,110_934
553739.5,4674989.5,22.92,18.85,84,PNOA-2024-GAL-553-4675-H29-NPC01,86588,pino,110_934
550206.5,4674874.5,15.79,13.79,95,PNOA-2024-GAL-550-4675-H29-NPC01,86609,pino,110_934
558752.5,4672263.5,21.12,18.01,74,PNOA-2024-GAL-558-4673-H29-NPC01,86384,pino,111_934
549339.5,4676953.5,23.62,21.19,63,PNOA-2024-GAL-549-4677-H29-NPC01,86595,pino,109_935
560365.5,4670965.5,24.76,19.26,149,PNOA-2024-GAL-560-4671-H29-NPC01,86361,pino,112_934
558713.5,4673699.5,14.77,10.48,202,PNOA-2024-GAL-558-4674-H29-NPC01,86326,pino,111_934
554237.5,4677557.5,12.16,9.32,128,PNOA-2024-GAL-554-4678-H29-NPC01,86478,pino,110_935
567041.5,4667100.5,23.8,21.43,32,PNOA-2024-GAL-567-4668-H29-NPC01,66360,pino,113_933
551363.5,4673829.5,14.98,12.42,30,PNOA-2024-GAL-551-4674-H29-NPC01,86580,pino,110_934
550417.5,4673684.5,25.32,22.82,67,PNOA-2024-GAL-550-4674-H29-NPC01,86602,pino,110_934
551765.5,4680836.5,18.33,16.42,69,PNOA-2024-GAL-551-4681-H29-NPC01,86627,pino,110_936
558407.5,4673183.5,19.69,16.07,242,PNOA-2024-GAL-558-4674-H29-NPC01,86326,pino,111_934
548108.5,4680218.5,20.82,16.47,126,PNOA-2024-GAL-548-4681-H29-NPC01,85534,pino,109_936
549572.5,4672308.5,19.18,16.74,107,PNOA-2024-GAL-549-4673-H29-NPC01,86578,pino,109_934
559377.5,4678510.5,15.76,14.63,47,PNOA-2024-GAL-559-4679-H29-NPC01,86695,pino,111_935
568421.5,4670398.5,20.84,11.54,192,PNOA-2024-GAL-568-4671-H29-NPC01,86259,pino,113_934
550678.5,4669764.5,13.67,11.03,81,PNOA-2024-GAL-550-4670-H29-NPC01,86493,pino,110_933
562844.5,4672072.5,22.01,18.0,254,PNOA-2024-GAL-562-4673-H29-NPC01,86432,pino,112_934
556881.5,4672576.5,13.94,11.32,34,PNOA-2024-GAL-556-4673-H29-NPC01,86326,pino,111_934
551700.5,4681395.5,16.52,14.79,33,PNOA-2024-GAL-551-4682-H29-NPC01,86627,pino,110_936
550457.5,4673697.5,27.42,22.83,96,PNOA-2024-GAL-550-4674-H29-NPC01,86602,pino,110_934
558226.5,4674295.5,13.33,10.28,134,PNOA-2024-GAL-558-4675-H29-NPC01,86326,pino,111_934
559812.5,4677999.5,14.13,12.45,49,PNOA-2024-GAL-559-4678-H29-NPC01,86695,pino,111_935
566416.5,4668763.5,20.49,14.09,111,PNOA-2024-GAL-566-4669-H29-NPC01,86348,pino,113_933
567982.5,4670944.5,33.85,16.74,124,PNOA-2024-GAL-567-4671-H29-NPC01,62454,pino,113_934
561000.5,4673523.5,19.85,18.62,41,PNOA-2024-GAL-561-4674-H29-NPC01,86460,pino,112_934
559621.5,4677795.5,16.5,13.44,68,PNOA-2024-GAL-559-4678-H29-NPC01,86695,pino,111_935
551736.5,4681058.5,19.63,16.77,56,PNOA-2024-GAL-551-4682-H29-NPC01,86627,pino,110_936
551834.5,4673840.5,29.66,19.84,166,PNOA-2024-GAL-551-4674-H29-NPC01,86580,pino,110_934
552903.5,4671183.5,19.73,17.55,48,PNOA-2024-GAL-552-4672-H29-NPC01,86484,pino,110_934
562907.5,4668950.5,41.36,39.28,57,PNOA-2024-GAL-562-4669-H29-NPC01,86454,pino,112_933
552268.5,4670976.5,15.57,14.1,65,PNOA-2024-GAL-552-4671-H29-NPC01,86490,pino,110_934
549372.5,4672524.5,11.22,9.4,108,PNOA-2024-GAL-549-4673-H29-NPC01,86578,pino,109_934
561790.5,4673812.5,8.89,8.74,11,PNOA-2024-GAL-561-4674-H29-NPC01,86690,pino,112_934
554069.5,4677956.5,22.34,16.62,165,PNOA-2024-GAL-554-4678-H29-NPC01,86478,pino,110_935
561814.5,4669209.5,19.93,18.07,76,PNOA-2024-GAL-561-4670-H29-NPC01,86394,pino,112_933
557152.5,4677061.5,17.63,14.96,102,PNOA-2024-GAL-557-4678-H29-NPC01,86619,pino,111_935
557625.5,4673208.5,7.99,6.67,26,PNOA-2024-GAL-557-4674-H29-NPC01,86324,pino,111_934
552544.5,4670995.5,20.72,17.68,66,PNOA-2024-GAL-552-4671-H29-NPC01,86484,pino,110_934
557482.5,4673691.5,19.78,15.57,73,PNOA-2024-GAL-557-4674-H29-NPC01,86324,pino,111_934
561940.5,4672738.5,16.8,14.32,103,PNOA-2024-GAL-561-4673-H29-NPC01,86430,pino,112_934
554056.5,4678263.5,11.42,9.3,46,PNOA-2024-GAL-554-4679-H29-NPC01,86478,pino,110_935
564989.5,4673472.5,8.69,6.8,69,PNOA-2024-GAL-564-4674-H29-NPC01,86439,pino,112_934
560974.5,4673014.5,20.09,13.58,95,PNOA-2024-GAL-560-4674-H29-NPC01,86430,pino,112_934
560503.5,4671756.5,15.74,10.3,62,PNOA-2024-GAL-560-4672-H29-NPC01,86361,pino,112_934
558454.5,4673564.5,8.14,7.04,58,PNOA-2024-GAL-558-4674-H29-NPC01,86326,pino,111_934
561057.5,4664118.5,12.85,9.87,97,PNOA-2024-GAL-561-4665-H29-NPC01,86401,pino,112_932
550438.5,4673542.5,6.9,6.64,12,PNOA-2024-GAL-550-4674-H29-NPC01,86602,pino,110_934
562011.5,4669244.5,19.32,17.4,72,PNOA-2024-GAL-562-4670-H29-NPC01,86394,pino,112_933
559054.5,4671749.5,33.42,19.86,264,PNOA-2024-GAL-559-4672-H29-NPC01,86389,pino,111_934
551993.5,4673934.5,13.6,11.7,21,PNOA-2024-GAL-551-4674-H29-NPC01,86644,pino,110_934
558297.5,4672557.5,31.1,24.78,139,PNOA-2024-GAL-558-4673-H29-NPC01,86326,pino,111_934
562218.5,4669186.5,15.54,12.48,44,PNOA-2024-GAL-562-4670-H29-NPC01,86394,pino,112_933
557319.5,4673670.5,31.2,18.12,88,PNOA-2024-GAL-557-4674-H29-NPC01,86324,pino,111_934
557660.5,4678905.5,20.42,18.17,144,PNOA-2024-GAL-557-4679-H29-NPC01,86295,pino,111_935
551502.5,4673899.5,27.58,21.35,66,PNOA-2024-GAL-551-4674-H29-NPC01,86580,pino,110_934
551809.5,4681602.5,16.12,11.98,136,PNOA-2024-GAL-551-4682-H29-NPC01,86693,pino,110_936
557535.5,4675138.5,32.61,27.05,84,PNOA-2024-GAL-557-4676-H29-NPC01,86473,pino,111_935
549561.5,4672064.5,21.89,18.82,67,PNOA-2024-GAL-549-4673-H29-NPC01,86578,pino,109_934
558279.5,4671880.5,20.93,18.28,100,PNOA-2024-GAL-558-4672-H29-NPC01,86386,pino,111_934
561341.5,4672674.5,15.13,12.19,97,PNOA-2024-GAL-561-4673-H29-NPC01,86622,pino,112_934
551605.5,4673344.5,24.12,21.98,87,PNOA-2024-GAL-551-4674-H29-NPC01,86571,pino,110_934
557808.5,4672295.5,7.06,6.67,18,PNOA-2024-GAL-557-4673-H29-NPC01,86326,pino,111_934
567087.5,4668153.5,19.44,15.06,179,PNOA-2024-GAL-567-4669-H29-NPC01,86347,pino,113_933
557732.5,4679215.5,17.68,15.03,109,PNOA-2024-GAL-557-4680-H29-NPC01,86295,pino,111_935
563672.5,4673023.5,15.0,12.83,67,PNOA-2024-GAL-563-4674-H29-NPC01,86434,pino,112_934
561708.5,4673808.5,8.05,7.3,26,PNOA-2024-GAL-561-4674-H29-NPC01,86430,pino,112_934
560888.5,4672218.5,6.54,6.44,4,PNOA-2024-GAL-560-4673-H29-NPC01,86431,pino,112_934
557421.5,4673594.5,25.47,21.88,94,PNOA-2024-GAL-557-4674-H29-NPC01,86324,pino,111_934
552355.5,4673807.5,13.22,11.18,61,PNOA-2024-GAL-552-4674-H29-NPC01,86644,pino,110_934
559477.5,4678178.5,14.0,11.93,44,PNOA-2024-GAL-559-4679-H29-NPC01,86695,pino,111_935
560766.5,4673397.5,32.96,21.69,92,PNOA-2024-GAL-560-4674-H29-NPC01,86460,pino,112_934
557963.5,4672004.5,12.75,9.77,71,PNOA-2024-GAL-557-4673-H29-NPC01,86379,pino,111_934
556947.5,4672505.5,26.63,22.81,48,PNOA-2024-GAL-556-4673-H29-NPC01,86326,pino,111_934
559636.5,4677984.5,15.1,12.25,78,PNOA-2024-GAL-559-4678-H29-NPC01,86695,pino,111_935
562076.5,4668770.5,17.24,16.32,32,PNOA-2024-GAL-562-4669-H29-NPC01,86454,pino,112_933
556165.5,4671480.5,17.19,15.69,40,PNOA-2024-GAL-556-4672-H29-NPC01,86356,pino,111_934
557035.5,4676000.5,10.64,9.29,9,PNOA-2024-GAL-557-4677-H29-NPC01,86479,pino,111_935
563628.5,4673009.5,17.74,14.14,60,PNOA-2024-GAL-563-4674-H29-NPC01,86434,pino,112_934
556132.5,4671321.5,16.49,14.04,169,PNOA-2024-GAL-556-4672-H29-NPC01,86356,pino,111_934
561161.5,4673005.5,18.32,15.29,55,PNOA-2024-GAL-561-4674-H29-NPC01,86430,pino,112_934
551682.5,4681468.5,19.87,16.2,107,PNOA-2024-GAL-551-4682-H29-NPC01,86627,pino,110_936
557897.5,4673513.5,8.61,7.74,16,PNOA-2024-GAL-557-4674-H29-NPC01,86324,pino,111_934
560840.5,4673527.5,12.59,9.49,103,PNOA-2024-GAL-560-4674-H29-NPC01,86460,pino,112_934
555730.5,4671419.5,19.03,16.81,61,PNOA-2024-GAL-555-4672-H29-NPC01,86356,pino,111_934
557014.5,4676529.5,13.86,11.39,185,PNOA-2024-GAL-557-4677-H29-NPC01,86619,pino,111_935
559401.5,4678602.5,14.98,12.87,83,PNOA-2024-GAL-559-4679-H29-NPC01,86695,pino,111_935
557506.5,4675056.5,12.5,9.27,115,PNOA-2024-GAL-557-4676-H29-NPC01,86473,pino,111_935
559567.5,4678097.5,18.48,15.17,170,PNOA-2024-GAL-559-4679-H29-NPC01,86695,pino,111_935
551706.5,4673305.5,22.33,17.57,76,PNOA-2024-GAL-551-4674-H29-NPC01,86571,pino,110_934
562155.5,4669768.5,19.42,13.13,190,PNOA-2024-GAL-562-4670-H29-NPC01,86394,pino,112_933
554200.5,4670599.5,19.81,15.79,126,PNOA-2024-GAL-554-4671-H29-NPC01,86344,pino,110_934
558711.5,4672757.5,15.63,9.39,136,PNOA-2024-GAL-558-4673-H29-NPC01,86326,pino,111_934
562898.5,4671749.5,21.22,17.34,169,PNOA-2024-GAL-562-4672-H29-NPC01,86432,pino,112_934
561111.5,4665961.5,24.68,19.18,94,PNOA-2024-GAL-561-4666-H29-NPC01,85230,pino,112_933
560968.5,4672723.5,29.21,17.04,420,PNOA-2024-GAL-560-4673-H29-NPC01,86430,pino,112_934
552660.5,4670659.5,19.02,16.64,127,PNOA-2024-GAL-552-4671-H29-NPC01,86484,pino,110_934
557602.5,4673508.5,29.07,23.97,47,PNOA-2024-GAL-557-4674-H29-NPC01,86324,pino,111_934
552790.5,4677927.5,16.73,15.65,58,PNOA-2024-GAL-552-4678-H29-NPC01,86556,pino,110_935
561320.5,4672813.5,16.23,12.03,117,PNOA-2024-GAL-561-4673-H29-NPC01,86622,pino,112_934
556579.5,4671384.5,20.86,19.12,101,PNOA-2024-GAL-556-4672-H29-NPC01,86356,pino,111_934
549936.5,4674069.5,23.45,17.3,116,PNOA-2024-GAL-549-4675-H29-NPC01,86614,pino,109_934
554112.5,4663589.5,19.55,14.83,202,PNOA-2024-GAL-554-4664-H29-NPC01,86521,pino,110_932
568695.5,4670891.5,33.92,28.36,141,PNOA-2024-GAL-568-4671-H29-NPC01,62454,pino,113_934
550304.5,4673559.5,28.48,25.23,129,PNOA-2024-GAL-550-4674-H29-NPC01,86602,pino,110_934
553494.5,4670464.5,19.26,14.58,124,PNOA-2024-GAL-553-4671-H29-NPC01,86484,pino,110_934
548294.5,4680230.5,19.73,17.6,105,PNOA-2024-GAL-548-4681-H29-NPC01,85534,pino,109_936
567824.5,4667504.5,27.45,20.53,78,PNOA-2024-GAL-567-4668-H29-NPC01,66360,pino,113_933
566865.5,4670415.5,24.02,20.63,82,PNOA-2024-GAL-566-4671-H29-NPC01,86425,pino,113_934
560935.5,4672825.5,29.56,18.43,433,PNOA-2024-GAL-560-4673-H29-NPC01,86689,pino,112_934
553375.5,4670721.5,16.39,13.76,28,PNOA-2024-GAL-553-4671-H29-NPC01,86484,pino,110_934
564097.5,4672679.5,16.87,13.55,83,PNOA-2024-GAL-564-4673-H29-NPC01,86439,pino,112_934
558247.5,4671870.5,19.77,18.64,48,PNOA-2024-GAL-558-4672-H29-NPC01,86386,pino,111_934
551813.5,4674018.5,21.47,17.72,33,PNOA-2024-GAL-551-4675-H29-NPC01,86580,pino,110_934
566376.5,4668835.5,19.63,14.73,101,PNOA-2024-GAL-566-4669-H29-NPC01,86348,pino,113_933
555485.5,4671312.5,22.95,20.91,49,PNOA-2024-GAL-555-4672-H29-NPC01,86356,pino,111_934
554227.5,4677785.5,24.48,17.79,115,PNOA-2024-GAL-554-4678-H29-NPC01,86478,pino,110_935
560458.5,4671089.5,24.91,19.1,78,PNOA-2024-GAL-560-4672-H29-NPC01,86361,pino,112_934
558697.5,4673171.5,25.99,22.76,61,PNOA-2024-GAL-558-4674-H29-NPC01,86326,pino,111_934
567947.5,4667639.5,35.69,28.81,180,PNOA-2024-GAL-567-4668-H29-NPC01,66360,pino,113_933
559434.5,4677400.5,15.88,13.68,123,PNOA-2024-GAL-559-4678-H29-NPC01,86695,pino,111_935
558536.5,4673054.5,16.02,13.73,94,PNOA-2024-GAL-558-4674-H29-NPC01,86326,pino,111_934
553142.5,4665976.5,12.51,9.48,136,PNOA-2024-GAL-553-4666-H29-NPC01,85221,pino,110_933
562167.5,4669782.5,17.58,12.44,160,PNOA-2024-GAL-562-4670-H29-NPC01,86394,pino,112_933
558492.5,4674307.5,20.42,13.35,147,PNOA-2024-GAL-558-4675-H29-NPC01,86326,pino,111_934
549492.5,4672295.5,22.37,19.34,62,PNOA-2024-GAL-549-4673-H29-NPC01,86578,pino,109_934
559996.5,4671897.5,16.23,12.35,38,PNOA-2024-GAL-559-4672-H29-NPC01,86361,pino,111_934
562799.5,4671263.5,9.73,8.1,37,PNOA-2024-GAL-562-4672-H29-NPC01,86439,pino,112_934
554072.5,4669203.5,19.98,15.42,101,PNOA-2024-GAL-554-4670-H29-NPC01,86341,pino,110_933
552257.5,4671066.5,20.02,17.58,93,PNOA-2024-GAL-552-4672-H29-NPC01,86490,pino,110_934
551443.5,4673118.5,19.94,15.09,109,PNOA-2024-GAL-551-4674-H29-NPC01,86571,pino,110_934
558485.5,4674397.5,21.84,19.09,99,PNOA-2024-GAL-558-4675-H29-NPC01,86326,pino,111_934
552008.5,4671500.5,24.61,24.05,17,PNOA-2024-GAL-552-4672-H29-NPC01,86490,pino,110_934
557047.5,4672874.5,11.78,10.19,39,PNOA-2024-GAL-557-4673-H29-NPC01,86326,pino,111_934
558818.5,4678794.5,15.72,12.75,105,PNOA-2024-GAL-558-4679-H29-NPC01,86294,pino,111_935
560521.5,4671217.5,22.73,17.68,171,PNOA-2024-GAL-560-4672-H29-NPC01,86361,pino,112_934
563127.5,4671925.5,13.86,11.74,41,PNOA-2024-GAL-563-4672-H29-NPC01,86439,pino,112_934
562003.5,4673643.5,22.3,20.49,40,PNOA-2024-GAL-562-4674-H29-NPC01,86430,pino,112_934
551801.5,4681037.5,22.83,20.34,84,PNOA-2024-GAL-551-4682-H29-NPC01,86627,pino,110_936
561897.5,4673529.5,24.18,17.66,132,PNOA-2024-GAL-561-4674-H29-NPC01,86430,pino,112_934
552826.5,4670601.5,15.4,13.38,53,PNOA-2024-GAL-552-4671-H29-NPC01,86484,pino,110_934
559167.5,4673956.5,17.46,12.81,172,PNOA-2024-GAL-559-4674-H29-NPC01,86326,pino,111_934
550069.5,4674930.5,20.44,15.89,69,PNOA-2024-GAL-550-4675-H29-NPC01,86609,pino,110_934
552154.5,4670271.5,6.7,6.32,7,PNOA-2024-GAL-552-4671-H29-NPC01,86492,pino,110_934
561905.5,4668230.5,17.27,14.99,49,PNOA-2024-GAL-561-4669-H29-NPC01,86535,pino,112_933
557049.5,4676728.5,11.92,10.46,54,PNOA-2024-GAL-557-4677-H29-NPC01,86619,pino,111_935
549569.5,4672243.5,21.15,18.17,40,PNOA-2024-GAL-549-4673-H29-NPC01,86578,pino,109_934
558482.5,4673099.5,23.64,17.47,126,PNOA-2024-GAL-558-4674-H29-NPC01,86326,pino,111_934
558656.5,4674264.5,22.26,16.88,133,PNOA-2024-GAL-558-4675-H29-NPC01,86326,pino,111_934
553480.5,4669761.5,11.72,10.36,48,PNOA-2024-GAL-553-4670-H29-NPC01,86342,pino,110_933
568910.5,4670780.5,27.28,24.36,67,PNOA-2024-GAL-568-4671-H29-NPC01,62454,pino,113_934
558559.5,4674384.5,16.25,9.87,256,PNOA-2024-GAL-558-4675-H29-NPC01,86326,pino,111_934
553063.5,4665305.5,18.12,15.36,170,PNOA-2024-GAL-553-4666-H29-NPC01,85221,pino,110_933
557439.5,4673678.5,12.33,10.06,39,PNOA-2024-GAL-557-4674-H29-NPC01,86324,pino,111_934
557064.5,4676036.5,22.73,15.83,41,PNOA-2024-GAL-557-4677-H29-NPC01,86479,pino,111_935
554006.5,4677523.5,16.45,13.01,82,PNOA-2024-GAL-554-4678-H29-NPC01,86478,pino,110_935
568784.5,4670922.5,22.44,15.33,224,PNOA-2024-GAL-568-4671-H29-NPC01,62454,pino,113_934
556233.5,4671520.5,19.38,15.75,80,PNOA-2024-GAL-556-4672-H29-NPC01,86356,pino,111_934
550293.5,4675210.5,21.33,18.99,96,PNOA-2024-GAL-550-4676-H29-NPC01,86609,pino,110_935
558761.5,4673902.5,16.28,12.79,180,PNOA-2024-GAL-558-4674-H29-NPC01,86681,pino,111_934
563622.5,4673017.5,17.39,15.75,28,PNOA-2024-GAL-563-4674-H29-NPC01,86434,pino,112_934
567391.5,4667244.5,24.69,17.97,123,PNOA-2024-GAL-567-4668-H29-NPC01,66360,pino,113_933
558708.5,4672009.5,20.26,17.37,126,PNOA-2024-GAL-558-4673-H29-NPC01,86384,pino,111_934
559691.5,4677599.5,15.62,13.63,41,PNOA-2024-GAL-559-4678-H29-NPC01,86695,pino,111_935
562967.5,4672061.5,18.68,16.18,52,PNOA-2024-GAL-562-4673-H29-NPC01,86432,pino,112_934
562066.5,4668611.5,14.02,10.91,39,PNOA-2024-GAL-562-4669-H29-NPC01,86454,pino,112_933
558922.5,4673154.5,18.66,15.89,293,PNOA-2024-GAL-558-4674-H29-NPC01,86326,pino,111_934
564720.5,4673541.5,23.31,16.25,98,PNOA-2024-GAL-564-4674-H29-NPC01,86439,pino,112_934
551415.5,4673777.5,18.1,12.48,119,PNOA-2024-GAL-551-4674-H29-NPC01,86580,pino,110_934
558534.5,4672660.5,14.12,10.27,99,PNOA-2024-GAL-558-4673-H29-NPC01,86326,pino,111_934
557217.5,4673028.5,20.97,17.75,89,PNOA-2024-GAL-557-4674-H29-NPC01,86324,pino,111_934
558259.5,4672558.5,27.4,22.85,272,PNOA-2024-GAL-558-4673-H29-NPC01,86326,pino,111_934
549450.5,4673321.5,22.22,18.53,136,PNOA-2024-GAL-549-4674-H29-NPC01,86624,pino,109_934
560640.5,4670989.5,8.22,7.23,36,PNOA-2024-GAL-560-4671-H29-NPC01,86361,pino,112_934
558889.5,4673708.5,16.3,15.27,31,PNOA-2024-GAL-558-4674-H29-NPC01,86326,pino,111_934
550811.5,4669576.5,12.4,9.51,75,PNOA-2024-GAL-550-4670-H29-NPC01,86493,pino,110_933
558297.5,4673142.5,11.66,9.47,65,PNOA-2024-GAL-558-4674-H29-NPC01,86326,pino,111_934
558307.5,4673889.5,23.39,15.42,329,PNOA-2024-GAL-558-4674-H29-NPC01,86326,pino,111_934
559831.5,4677696.5,12.5,11.17,40,PNOA-2024-GAL-559-4678-H29-NPC01,86695,pino,111_935
563008.5,4668819.5,38.43,31.99,99,PNOA-2024-GAL-563-4669-H29-NPC01,86454,pino,112_933
553952.5,4669341.5,25.05,21.97,80,PNOA-2024-GAL-553-4670-H29-NPC01,86341,pino,110_933
557590.5,4679155.5,16.12,12.87,267,PNOA-2024-GAL-557-4680-H29-NPC01,86295,pino,111_935
564084.5,4673236.5,8.77,6.5,38,PNOA-2024-GAL-564-4674-H29-NPC01,86439,pino,112_934
548395.5,4680336.5,21.39,20.69,25,PNOA-2024-GAL-548-4681-H29-NPC01,85534,pino,109_936
561974.5,4669139.5,19.36,16.91,103,PNOA-2024-GAL-561-4670-H29-NPC01,86394,pino,112_933
563300.5,4668894.5,36.59,30.3,121,PNOA-2024-GAL-563-4669-H29-NPC01,86454,pino,112_933
559515.5,4677387.5,12.51,10.34,50,PNOA-2024-GAL-559-4678-H29-NPC01,86695,pino,111_935
556094.5,4671560.5,16.23,13.14,67,PNOA-2024-GAL-556-4672-H29-NPC01,86356,pino,111_934
554148.5,4677556.5,12.48,9.53,84,PNOA-2024-GAL-554-4678-H29-NPC01,86478,pino,110_935
562009.5,4673423.5,15.7,13.4,62,PNOA-2024-GAL-562-4674-H29-NPC01,86430,pino,112_934
560253.5,4671201.5,26.51,20.38,79,PNOA-2024-GAL-560-4672-H29-NPC01,86361,pino,112_934
565032.5,4673406.5,7.9,6.64,30,PNOA-2024-GAL-565-4674-H29-NPC01,86439,pino,113_934
563460.5,4673017.5,18.71,14.62,68,PNOA-2024-GAL-563-4674-H29-NPC01,86434,pino,112_934
551591.5,4673508.5,25.71,19.9,192,PNOA-2024-GAL-551-4674-H29-NPC01,86580,pino,110_934
559427.5,4678445.5,14.88,12.27,75,PNOA-2024-GAL-559-4679-H29-NPC01,86695,pino,111_935
555783.5,4671451.5,12.13,10.0,35,PNOA-2024-GAL-555-4672-H29-NPC01,86356,pino,111_934
