x,y,h_max,h_media,area_m2,bloque,OBJECTID_12,grupo,zona
571711.5,4723171.5,23.9,21.86,72,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571642.5,4723397.5,23.18,17.33,703,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571763.5,4723484.5,16.19,11.07,125,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571478.5,4723599.5,23.22,16.84,305,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571350.5,4723765.5,25.86,20.99,155,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571607.5,4723621.5,20.57,15.22,186,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571454.5,4723653.5,23.04,19.05,85,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571318.5,4723720.5,7.4,6.49,14,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571322.5,4723710.5,7.24,6.25,32,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571709.5,4723351.5,20.07,17.75,202,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571746.5,4723082.5,22.31,20.14,181,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571735.5,4723394.5,16.96,14.04,28,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571742.5,4723010.5,24.43,21.1,134,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571622.5,4723350.5,21.48,17.21,153,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571578.5,4723441.5,22.56,16.8,71,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571823.5,4723422.5,23.9,21.49,351,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571719.5,4723165.5,22.93,21.24,93,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571976.5,4723320.5,24.43,18.51,252,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571550.5,4723536.5,26.09,21.68,228,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571987.5,4723399.5,21.84,20.53,87,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571437.5,4723660.5,29.38,23.04,249,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571340.5,4723639.5,18.49,14.1,161,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571260.5,4723738.5,7.14,6.59,13,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571613.5,4723724.5,18.03,12.79,92,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571557.5,4723553.5,23.95,20.57,53,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571833.5,4723072.5,21.15,19.49,119,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571276.5,4723748.5,7.96,6.8,29,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571259.5,4723715.5,6.39,6.15,11,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571819.5,4723138.5,23.17,20.52,100,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571831.5,4723101.5,24.41,21.01,175,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571408.5,4723293.5,27.95,23.76,179,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571649.5,4723304.5,24.7,18.35,184,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571629.5,4723918.5,19.57,13.18,318,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571854.5,4723146.5,21.42,19.91,60,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571844.5,4723211.5,21.49,19.91,44,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571516.5,4723731.5,21.11,20.02,41,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571664.5,4723590.5,19.32,14.66,314,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571695.5,4723322.5,17.17,11.12,190,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571379.5,4723702.5,27.6,17.87,231,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571547.5,4723701.5,22.85,20.89,61,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571507.5,4723638.5,21.92,19.83,116,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571859.5,4723031.5,22.19,19.8,136,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571833.5,4723477.5,21.23,16.11,250,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571406.5,4723337.5,21.61,19.39,79,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571856.5,4723418.5,25.44,22.52,339,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571406.5,4723656.5,16.28,14.83,58,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571577.5,4723529.5,22.11,19.05,113,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571829.5,4723154.5,21.23,19.87,50,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571797.5,4723389.5,26.5,22.97,303,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571476.5,4723633.5,27.36,21.04,250,PNOA-2024-GAL-571-4724-H29-NPC01,91263,frondosa,114_944
571988.5,4728515.5,22.3,18.3,356,PNOA-2024-GAL-571-4729-H29-NPC01,91972,pino,114_945
571783.5,4728529.5,21.05,18.92,210,PNOA-2024-GAL-571-4729-H29-NPC01,91972,pino,114_945
571729.5,4728722.5,20.51,19.33,55,PNOA-2024-GAL-571-4729-H29-NPC01,91972,pino,114_945
571955.5,4728579.5,15.89,13.33,103,PNOA-2024-GAL-571-4729-H29-NPC01,91972,pino,114_945
571676.5,4728657.5,22.43,19.96,212,PNOA-2024-GAL-571-4729-H29-NPC01,91972,pino,114_945
571632.5,4728879.5,13.34,11.01,71,PNOA-2024-GAL-571-4729-H29-NPC01,91972,pino,114_945
571026.5,4731836.5,22.96,16.94,161,PNOA-2024-GAL-571-4732-H29-NPC01,92006,frondosa,114_946
571023.5,4731758.5,19.22,18.06,70,PNOA-2024-GAL-571-4732-H29-NPC01,92006,frondosa,114_946
571043.5,4731880.5,21.98,16.63,261,PNOA-2024-GAL-571-4732-H29-NPC01,92006,frondosa,114_946
571019.5,4731596.5,16.0,13.24,96,PNOA-2024-GAL-571-4732-H29-NPC01,92006,frondosa,114_946
571220.5,4731967.5,27.03,20.44,241,PNOA-2024-GAL-571-4732-H29-NPC01,92008,pino,114_946
571233.5,4731975.5,20.3,17.52,61,PNOA-2024-GAL-571-4732-H29-NPC01,92008,pino,114_946
571183.5,4731950.5,20.83,17.89,152,PNOA-2024-GAL-571-4732-H29-NPC01,92008,pino,114_946
571892.5,4735641.5,12.93,10.44,45,PNOA-2024-GAL-571-4736-H29-NPC01,92300,pino,114_947
571619.5,4735730.5,21.31,15.59,598,PNOA-2024-GAL-571-4736-H29-NPC01,92300,pino,114_947
571456.5,4735615.5,12.44,8.4,57,PNOA-2024-GAL-571-4736-H29-NPC01,92300,pino,114_947
571374.5,4735982.5,19.8,15.45,174,PNOA-2024-GAL-571-4736-H29-NPC01,92300,pino,114_947
571312.5,4735856.5,18.53,12.58,166,PNOA-2024-GAL-571-4736-H29-NPC01,92300,pino,114_947
571195.5,4735736.5,15.95,12.22,197,PNOA-2024-GAL-571-4736-H29-NPC01,92299,pino,114_947
571283.5,4735666.5,16.78,15.96,22,PNOA-2024-GAL-571-4736-H29-NPC01,92300,pino,114_947
571450.5,4735984.5,20.23,16.56,49,PNOA-2024-GAL-571-4736-H29-NPC01,92300,pino,114_947
571475.5,4735645.5,23.16,19.97,145,PNOA-2024-GAL-571-4736-H29-NPC01,92300,pino,114_947
571435.5,4735858.5,16.46,13.3,47,PNOA-2024-GAL-571-4736-H29-NPC01,92300,pino,114_947
571468.5,4735974.5,21.46,13.34,100,PNOA-2024-GAL-571-4736-H29-NPC01,92300,pino,114_947
571266.5,4735740.5,19.94,15.07,294,PNOA-2024-GAL-571-4736-H29-NPC01,92300,pino,114_947
571916.5,4736476.5,27.15,18.98,72,PNOA-2024-GAL-571-4737-H29-NPC01,92301,pino,114_947
571814.5,4736142.5,16.91,12.2,136,PNOA-2024-GAL-571-4737-H29-NPC01,92301,pino,114_947
571804.5,4736399.5,15.9,13.29,79,PNOA-2024-GAL-571-4737-H29-NPC01,92301,pino,114_947
571758.5,4736460.5,12.88,8.77,185,PNOA-2024-GAL-571-4737-H29-NPC01,92301,pino,114_947
571842.5,4736170.5,10.07,7.84,60,PNOA-2024-GAL-571-4737-H29-NPC01,92301,pino,114_947
572078.5,4713505.5,7.9,6.76,36,PNOA-2024-GAL-572-4714-H29-NPC01,95502,pino,114_942
572111.5,4713802.5,18.77,14.65,86,PNOA-2024-GAL-572-4714-H29-NPC01,91108,pino,114_942
572271.5,4713719.5,21.11,15.51,46,PNOA-2024-GAL-572-4714-H29-NPC01,91108,pino,114_942
572329.5,4713554.5,18.3,14.58,207,PNOA-2024-GAL-572-4714-H29-NPC01,91108,pino,114_942
572046.5,4713790.5,17.94,10.17,87,PNOA-2024-GAL-572-4714-H29-NPC01,91108,pino,114_942
572267.5,4713450.5,15.91,14.15,95,PNOA-2024-GAL-572-4714-H29-NPC01,91108,pino,114_942
572049.5,4713588.5,10.57,8.15,91,PNOA-2024-GAL-572-4714-H29-NPC01,95502,pino,114_942
572344.5,4713547.5,16.14,14.01,66,PNOA-2024-GAL-572-4714-H29-NPC01,91108,pino,114_942
572145.5,4713750.5,23.55,17.6,61,PNOA-2024-GAL-572-4714-H29-NPC01,91108,pino,114_942
572288.5,4713634.5,18.93,14.1,70,PNOA-2024-GAL-572-4714-H29-NPC01,91108,pino,114_942
572027.5,4713753.5,11.31,8.45,46,PNOA-2024-GAL-572-4714-H29-NPC01,95502,pino,114_942
572039.5,4713646.5,10.14,9.11,29,PNOA-2024-GAL-572-4714-H29-NPC01,95502,pino,114_942
572187.5,4713375.5,11.71,10.13,136,PNOA-2024-GAL-572-4714-H29-NPC01,91108,pino,114_942
572154.5,4713827.5,24.18,15.98,138,PNOA-2024-GAL-572-4714-H29-NPC01,91108,pino,114_942
572155.5,4713671.5,22.92,17.77,71,PNOA-2024-GAL-572-4714-H29-NPC01,91108,pino,114_942
572233.5,4713609.5,27.48,18.61,128,PNOA-2024-GAL-572-4714-H29-NPC01,91108,pino,114_942
572214.5,4713385.5,13.3,11.38,60,PNOA-2024-GAL-572-4714-H29-NPC01,91108,pino,114_942
572855.5,4719987.5,21.2,19.26,76,PNOA-2024-GAL-572-4720-H29-NPC01,91274,frondosa,114_943
572547.5,4719729.5,22.27,14.71,419,PNOA-2024-GAL-572-4720-H29-NPC01,91274,frondosa,114_943
572778.5,4719768.5,23.25,19.66,93,PNOA-2024-GAL-572-4720-H29-NPC01,91274,frondosa,114_943
572725.5,4719776.5,20.63,17.18,109,PNOA-2024-GAL-572-4720-H29-NPC01,91274,frondosa,114_943
572585.5,4719754.5,21.24,13.66,67,PNOA-2024-GAL-572-4720-H29-NPC01,91274,frondosa,114_943
572113.5,4720846.5,25.95,20.16,699,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572116.5,4720650.5,21.67,18.17,169,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572063.5,4720951.5,23.01,19.4,196,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572090.5,4720464.5,21.32,19.95,123,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572073.5,4720288.5,23.61,21.64,171,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572132.5,4720577.5,22.95,18.51,491,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572086.5,4720950.5,22.63,20.03,128,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572204.5,4720593.5,18.22,16.75,79,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572102.5,4720448.5,20.8,19.42,80,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572061.5,4720773.5,18.89,14.88,262,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572113.5,4720526.5,17.97,13.83,97,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572428.5,4720603.5,20.59,17.91,137,PNOA-2024-GAL-572-4721-H29-NPC01,95258,frondosa,114_944
572028.5,4720669.5,15.31,10.48,278,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572127.5,4720967.5,21.62,15.21,169,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572016.5,4720407.5,22.47,20.58,92,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572039.5,4720984.5,24.95,24.12,28,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572103.5,4720569.5,15.64,12.99,24,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572177.5,4720468.5,19.66,16.78,192,PNOA-2024-GAL-572-4721-H29-NPC01,91271,frondosa,114_944
572857.5,4720064.5,22.1,15.85,232,PNOA-2024-GAL-572-4721-H29-NPC01,91274,frondosa,114_944
572084.5,4721031.5,25.38,19.6,242,PNOA-2024-GAL-572-4722-H29-NPC01,91271,frondosa,114_944
572015.5,4721038.5,23.06,17.22,229,PNOA-2024-GAL-572-4722-H29-NPC01,91271,frondosa,114_944
572146.5,4721599.5,17.58,14.46,112,PNOA-2024-GAL-572-4722-H29-NPC01,95250,frondosa,114_944
572153.5,4721600.5,17.57,12.75,373,PNOA-2024-GAL-572-4722-H29-NPC01,95250,frondosa,114_944
572038.5,4721559.5,18.19,13.88,226,PNOA-2024-GAL-572-4722-H29-NPC01,91271,frondosa,114_944
572017.5,4722797.5,23.33,19.89,225,PNOA-2024-GAL-572-4723-H29-NPC01,95251,frondosa,114_944
572318.5,4722396.5,19.44,16.23,134,PNOA-2024-GAL-572-4723-H29-NPC01,91276,frondosa,114_944
572251.5,4722418.5,21.31,14.41,654,PNOA-2024-GAL-572-4723-H29-NPC01,91276,frondosa,114_944
572213.5,4722920.5,19.2,13.08,698,PNOA-2024-GAL-572-4723-H29-NPC01,95251,frondosa,114_944
572136.5,4722917.5,17.93,16.63,47,PNOA-2024-GAL-572-4723-H29-NPC01,95251,frondosa,114_944
572182.5,4722889.5,23.0,14.94,239,PNOA-2024-GAL-572-4723-H29-NPC01,95251,frondosa,114_944
572219.5,4722332.5,26.22,23.04,170,PNOA-2024-GAL-572-4723-H29-NPC01,91276,frondosa,114_944
572028.5,4723117.5,14.36,11.7,83,PNOA-2024-GAL-572-4724-H29-NPC01,91263,frondosa,114_944
572045.5,4723327.5,24.48,21.08,99,PNOA-2024-GAL-572-4724-H29-NPC01,91263,frondosa,114_944
572065.5,4724960.5,24.32,23.18,45,PNOA-2024-GAL-572-4725-H29-NPC01,91927,frondosa,114_944
572019.5,4724940.5,24.22,17.63,340,PNOA-2024-GAL-572-4725-H29-NPC01,91927,frondosa,114_944
572029.5,4724972.5,19.58,18.48,38,PNOA-2024-GAL-572-4725-H29-NPC01,91927,frondosa,114_944
572591.5,4725360.5,18.42,16.66,127,PNOA-2024-GAL-572-4726-H29-NPC01,91927,frondosa,114_945
572560.5,4725398.5,20.85,16.0,172,PNOA-2024-GAL-572-4726-H29-NPC01,91927,frondosa,114_945
572591.5,4725186.5,19.96,14.47,560,PNOA-2024-GAL-572-4726-H29-NPC01,91927,frondosa,114_945
572303.5,4725349.5,23.41,19.46,242,PNOA-2024-GAL-572-4726-H29-NPC01,91927,frondosa,114_945
572167.5,4725121.5,18.17,14.74,40,PNOA-2024-GAL-572-4726-H29-NPC01,91927,frondosa,114_945
572129.5,4725064.5,6.5,6.19,20,PNOA-2024-GAL-572-4726-H29-NPC01,91927,frondosa,114_945
572415.5,4729026.5,18.64,17.14,71,PNOA-2024-GAL-572-4730-H29-NPC01,91971,frondosa,114_945
572354.5,4729041.5,21.79,19.12,104,PNOA-2024-GAL-572-4730-H29-NPC01,91971,frondosa,114_945
572136.5,4729702.5,18.61,16.84,96,PNOA-2024-GAL-572-4730-H29-NPC01,95415,frondosa,114_945
572624.5,4729864.5,20.75,17.5,72,PNOA-2024-GAL-572-4730-H29-NPC01,95415,frondosa,114_945
572177.5,4729854.5,16.72,14.74,351,PNOA-2024-GAL-572-4730-H29-NPC01,95416,frondosa,114_945
572252.5,4729047.5,22.4,16.35,478,PNOA-2024-GAL-572-4730-H29-NPC01,91971,frondosa,114_945
572285.5,4729761.5,14.49,12.36,96,PNOA-2024-GAL-572-4730-H29-NPC01,95415,frondosa,114_945
572549.5,4729486.5,26.87,21.4,739,PNOA-2024-GAL-572-4730-H29-NPC01,95414,frondosa,114_945
572412.5,4729737.5,20.66,18.65,287,PNOA-2024-GAL-572-4730-H29-NPC01,95415,frondosa,114_945
572389.5,4729795.5,20.86,17.21,296,PNOA-2024-GAL-572-4730-H29-NPC01,95415,frondosa,114_945
572237.5,4729115.5,24.33,19.01,240,PNOA-2024-GAL-572-4730-H29-NPC01,91971,frondosa,114_945
572340.5,4729739.5,18.11,17.25,127,PNOA-2024-GAL-572-4730-H29-NPC01,95415,frondosa,114_945
572264.5,4729140.5,23.93,16.36,240,PNOA-2024-GAL-572-4730-H29-NPC01,91971,frondosa,114_945
572632.5,4729475.5,20.17,16.38,163,PNOA-2024-GAL-572-4730-H29-NPC01,95414,frondosa,114_945
572361.5,4729172.5,21.13,18.43,73,PNOA-2024-GAL-572-4730-H29-NPC01,91971,frondosa,114_945
572197.5,4729978.5,22.09,20.72,91,PNOA-2024-GAL-572-4730-H29-NPC01,95416,frondosa,114_945
572318.5,4729078.5,13.97,10.35,106,PNOA-2024-GAL-572-4730-H29-NPC01,91971,frondosa,114_945
572344.5,4729095.5,15.11,12.21,74,PNOA-2024-GAL-572-4730-H29-NPC01,91971,frondosa,114_945
572616.5,4729571.5,19.61,17.91,56,PNOA-2024-GAL-572-4730-H29-NPC01,95414,frondosa,114_945
572540.5,4729721.5,21.86,19.2,279,PNOA-2024-GAL-572-4730-H29-NPC01,95415,frondosa,114_945
572366.5,4729114.5,20.48,16.63,388,PNOA-2024-GAL-572-4730-H29-NPC01,91971,frondosa,114_945
572592.5,4729494.5,26.69,20.32,346,PNOA-2024-GAL-572-4730-H29-NPC01,95414,frondosa,114_945
572337.5,4729104.5,18.8,14.26,250,PNOA-2024-GAL-572-4730-H29-NPC01,91971,frondosa,114_945
572541.5,4729453.5,22.19,19.46,239,PNOA-2024-GAL-572-4730-H29-NPC01,95414,frondosa,114_945
572594.5,4729548.5,24.08,21.01,75,PNOA-2024-GAL-572-4730-H29-NPC01,95414,frondosa,114_945
572132.5,4730055.5,22.33,21.77,32,PNOA-2024-GAL-572-4731-H29-NPC01,95416,frondosa,114_946
572126.5,4730055.5,22.43,19.9,159,PNOA-2024-GAL-572-4731-H29-NPC01,95416,frondosa,114_946
572103.5,4730085.5,13.69,11.08,155,PNOA-2024-GAL-572-4731-H29-NPC01,95416,frondosa,114_946
572157.5,4730100.5,17.27,16.21,37,PNOA-2024-GAL-572-4731-H29-NPC01,95416,frondosa,114_946
572121.5,4736116.5,17.62,9.9,272,PNOA-2024-GAL-572-4737-H29-NPC01,92301,pino,114_947
572206.5,4736120.5,24.06,16.84,231,PNOA-2024-GAL-572-4737-H29-NPC01,92301,pino,114_947
572455.5,4736028.5,11.35,9.73,84,PNOA-2024-GAL-572-4737-H29-NPC01,92301,pino,114_947
572112.5,4736268.5,31.94,27.43,138,PNOA-2024-GAL-572-4737-H29-NPC01,92301,pino,114_947
572137.5,4736107.5,9.83,7.8,72,PNOA-2024-GAL-572-4737-H29-NPC01,92301,pino,114_947
572165.5,4736414.5,26.08,21.02,81,PNOA-2024-GAL-572-4737-H29-NPC01,92301,pino,114_947
573474.5,4713353.5,18.11,14.82,75,PNOA-2024-GAL-573-4714-H29-NPC01,91104,eucalipto,114_942
573411.5,4713459.5,16.7,15.15,37,PNOA-2024-GAL-573-4714-H29-NPC01,91104,eucalipto,114_942
573511.5,4713598.5,19.32,17.52,120,PNOA-2024-GAL-573-4714-H29-NPC01,91104,eucalipto,114_942
573440.5,4713562.5,16.3,14.9,45,PNOA-2024-GAL-573-4714-H29-NPC01,91104,eucalipto,114_942
573433.5,4713367.5,17.91,16.78,62,PNOA-2024-GAL-573-4714-H29-NPC01,91104,eucalipto,114_942
573647.5,4713473.5,17.45,15.15,219,PNOA-2024-GAL-573-4714-H29-NPC01,91104,eucalipto,114_942
573418.5,4713507.5,16.96,15.67,60,PNOA-2024-GAL-573-4714-H29-NPC01,91104,eucalipto,114_942
573406.5,4713476.5,16.13,14.31,120,PNOA-2024-GAL-573-4714-H29-NPC01,91104,eucalipto,114_942
573403.5,4713379.5,19.3,18.23,46,PNOA-2024-GAL-573-4714-H29-NPC01,91104,eucalipto,114_942
573457.5,4713601.5,17.57,15.95,92,PNOA-2024-GAL-573-4714-H29-NPC01,91104,eucalipto,114_942
573858.5,4713140.5,13.92,11.6,71,PNOA-2024-GAL-573-4714-H29-NPC01,91092,pino,114_942
573926.5,4713161.5,16.32,12.7,52,PNOA-2024-GAL-573-4714-H29-NPC01,91092,pino,114_942
573852.5,4713046.5,14.82,11.36,45,PNOA-2024-GAL-573-4714-H29-NPC01,91092,pino,114_942
573931.5,4713143.5,16.61,14.21,60,PNOA-2024-GAL-573-4714-H29-NPC01,91092,pino,114_942
573265.5,4721373.5,19.51,16.43,196,PNOA-2024-GAL-573-4722-H29-NPC01,91278,frondosa,114_944
573321.5,4721408.5,23.63,21.48,122,PNOA-2024-GAL-573-4722-H29-NPC01,91278,frondosa,114_944
573244.5,4721480.5,24.56,21.23,133,PNOA-2024-GAL-573-4722-H29-NPC01,91278,frondosa,114_944
573301.5,4721439.5,18.94,15.25,103,PNOA-2024-GAL-573-4722-H29-NPC01,91278,frondosa,114_944
573311.5,4721537.5,26.44,21.57,394,PNOA-2024-GAL-573-4722-H29-NPC01,91278,frondosa,114_944
573099.5,4721293.5,20.25,16.21,171,PNOA-2024-GAL-573-4722-H29-NPC01,91278,frondosa,114_944
573115.5,4721299.5,25.26,19.89,130,PNOA-2024-GAL-573-4722-H29-NPC01,91278,frondosa,114_944
573253.5,4721466.5,24.56,23.59,39,PNOA-2024-GAL-573-4722-H29-NPC01,91278,frondosa,114_944
573130.5,4721320.5,19.07,15.61,113,PNOA-2024-GAL-573-4722-H29-NPC01,91278,frondosa,114_944
573314.5,4728489.5,9.24,7.02,153,PNOA-2024-GAL-573-4729-H29-NPC01,91974,pino,114_945
573548.5,4731129.5,20.01,16.1,74,PNOA-2024-GAL-573-4732-H29-NPC01,95413,pino,114_946
573793.5,4731125.5,22.12,18.44,92,PNOA-2024-GAL-573-4732-H29-NPC01,95413,pino,114_946
573828.5,4731146.5,18.26,15.83,49,PNOA-2024-GAL-573-4732-H29-NPC01,95413,pino,114_946
573689.5,4735796.5,19.12,16.87,67,PNOA-2024-GAL-573-4736-H29-NPC01,92183,pino,114_947
573738.5,4735795.5,18.59,16.66,75,PNOA-2024-GAL-573-4736-H29-NPC01,92183,pino,114_947
573854.5,4736789.5,14.78,12.3,116,PNOA-2024-GAL-573-4737-H29-NPC01,95420,frondosa,114_947
573363.5,4739885.5,17.72,13.12,110,PNOA-2024-GAL-573-4740-H29-NPC01,92241,pino,114_947
573849.5,4739800.5,26.61,15.21,243,PNOA-2024-GAL-573-4740-H29-NPC01,92241,pino,114_947
573623.5,4739978.5,22.82,18.6,137,PNOA-2024-GAL-573-4740-H29-NPC01,92241,pino,114_947
573830.5,4739798.5,27.51,25.25,60,PNOA-2024-GAL-573-4740-H29-NPC01,92241,pino,114_947
573882.5,4739808.5,30.26,21.0,358,PNOA-2024-GAL-573-4740-H29-NPC01,92241,pino,114_947
573270.5,4739966.5,20.44,13.75,220,PNOA-2024-GAL-573-4740-H29-NPC01,92241,pino,114_947
573799.5,4739947.5,25.73,21.61,288,PNOA-2024-GAL-573-4740-H29-NPC01,92241,pino,114_947
573809.5,4739789.5,26.0,24.09,29,PNOA-2024-GAL-573-4740-H29-NPC01,92241,pino,114_947
573504.5,4739993.5,13.0,9.83,103,PNOA-2024-GAL-573-4740-H29-NPC01,92241,pino,114_947
573797.5,4739970.5,23.87,16.99,228,PNOA-2024-GAL-573-4740-H29-NPC01,92241,pino,114_947
573834.5,4739712.5,10.25,8.4,74,PNOA-2024-GAL-573-4740-H29-NPC01,92241,pino,114_947
574750.5,4716756.5,16.35,13.82,88,PNOA-2024-GAL-574-4717-H29-NPC01,91291,frondosa,114_943
574838.5,4716944.5,13.0,10.42,78,PNOA-2024-GAL-574-4717-H29-NPC01,91291,frondosa,114_943
574648.5,4716863.5,19.51,17.44,108,PNOA-2024-GAL-574-4717-H29-NPC01,91291,frondosa,114_943
574605.5,4716946.5,13.57,9.8,137,PNOA-2024-GAL-574-4717-H29-NPC01,91291,frondosa,114_943
574492.5,4716920.5,14.88,12.29,106,PNOA-2024-GAL-574-4717-H29-NPC01,91291,frondosa,114_943
574837.5,4716901.5,18.19,10.95,177,PNOA-2024-GAL-574-4717-H29-NPC01,91291,frondosa,114_943
574620.5,4716961.5,11.12,8.35,62,PNOA-2024-GAL-574-4717-H29-NPC01,91291,frondosa,114_943
574765.5,4717046.5,18.41,15.41,68,PNOA-2024-GAL-574-4718-H29-NPC01,91291,frondosa,114_943
574923.5,4717225.5,17.74,17.09,26,PNOA-2024-GAL-574-4718-H29-NPC01,91291,frondosa,114_943
574855.5,4717165.5,14.93,13.86,60,PNOA-2024-GAL-574-4718-H29-NPC01,91291,frondosa,114_943
574659.5,4717012.5,6.77,6.33,5,PNOA-2024-GAL-574-4718-H29-NPC01,91291,frondosa,114_943
574934.5,4717286.5,19.92,17.54,168,PNOA-2024-GAL-574-4718-H29-NPC01,91291,frondosa,114_943
574861.5,4717144.5,16.71,15.0,50,PNOA-2024-GAL-574-4718-H29-NPC01,91291,frondosa,114_943
574948.5,4717305.5,21.53,20.05,106,PNOA-2024-GAL-574-4718-H29-NPC01,91291,frondosa,114_943
574892.5,4717199.5,17.85,15.05,165,PNOA-2024-GAL-574-4718-H29-NPC01,91291,frondosa,114_943
574881.5,4717237.5,16.09,13.95,170,PNOA-2024-GAL-574-4718-H29-NPC01,91291,frondosa,114_943
574949.5,4717268.5,23.56,21.22,57,PNOA-2024-GAL-574-4718-H29-NPC01,91291,frondosa,114_943
574976.5,4717290.5,17.61,16.17,49,PNOA-2024-GAL-574-4718-H29-NPC01,91291,frondosa,114_943
574859.5,4717215.5,13.07,10.18,82,PNOA-2024-GAL-574-4718-H29-NPC01,91291,frondosa,114_943
574885.5,4717245.5,15.99,13.93,236,PNOA-2024-GAL-574-4718-H29-NPC01,91291,frondosa,114_943
574904.5,4717267.5,14.77,11.73,267,PNOA-2024-GAL-574-4718-H29-NPC01,91291,frondosa,114_943
574875.5,4717201.5,14.45,11.62,166,PNOA-2024-GAL-574-4718-H29-NPC01,91291,frondosa,114_943
